,Time,Source,Destination,Protocol,Length,Info,Label
22949,65.480482,10.0.0.18,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=192, ID=027c)",attack
22950,65.489511,10.0.0.21,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=192, ID=0283)",attack
22951,65.508391,10.0.0.21,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=288, ID=0283)",attack
22952,65.517299,10.0.0.13,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=0, ID=027e)",attack
22953,65.526323,10.0.0.13,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=96, ID=027e)",attack
22954,65.547173,10.0.0.20,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=96, ID=027c)",attack
22955,65.560813,10.0.0.19,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=384, ID=027f)",attack
22956,65.574325,10.0.0.20,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=192, ID=027c)",attack
22957,65.588392,10.0.0.9,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=96, ID=0282)",attack
22958,65.601861,10.0.0.20,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=384, ID=027c)",attack
22959,65.611525,10.0.0.20,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=480, ID=027c)",attack
22960,65.620461,10.0.0.19,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=96, ID=0280)",attack
22961,65.626508,10.0.0.15,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=288, ID=0281)",attack
22962,65.64089,10.0.0.10,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=384, ID=027f)",attack
22963,65.655325,10.0.0.15,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=480, ID=0281)",attack
22964,65.660512,10.0.0.4,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=384, ID=027f)",attack
22965,65.667549,10.0.0.15,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=0, ID=0282)",attack
22966,65.674525,10.0.0.15,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=96, ID=0282)",attack
22967,65.681501,10.0.0.15,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=192, ID=0282)",attack
22968,65.686508,10.0.0.2,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=192, ID=027f)",attack
22969,65.693157,10.0.0.7,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=384, ID=0280)",attack
22970,65.698351,10.0.0.11,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=288, ID=0283)",attack
22971,65.707619,10.0.0.12,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=96, ID=0285)",attack
22972,65.714334,10.0.0.15,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=0, ID=0283)",attack
22973,65.723439,10.0.0.11,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=0, ID=0284)",attack
22974,65.732851,10.0.0.13,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=0, ID=0280)",attack
22975,65.742565,10.0.0.7,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=96, ID=0281)",attack
22976,65.756181,10.0.0.14,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=288, ID=0280)",attack
22977,65.76523,10.0.0.15,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=192, ID=0283)",attack
22978,65.774383,10.0.0.11,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=384, ID=0284)",attack
22979,65.77941,10.0.0.16,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=192, ID=0282)",attack
22980,65.788517,10.0.0.14,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=384, ID=0280)",attack
22981,65.793548,10.0.0.2,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=96, ID=0280)",attack
22982,65.807915,10.0.0.10,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=96, ID=0281)",attack
22983,65.821439,10.0.0.11,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=192, ID=0285)",attack
22984,65.826549,10.0.0.20,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=288, ID=027f)",attack
22985,65.835493,10.0.0.7,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=192, ID=0282)",attack
22986,65.844581,10.0.0.5,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=192, ID=0282)",attack
22987,65.858732,10.0.0.8,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=288, ID=0282)",attack
22988,65.863861,10.0.0.14,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=288, ID=0281)",attack
22989,65.881836,10.0.0.8,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=0, ID=0283)",attack
22990,65.906358,10.0.0.20,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=192, ID=0280)",attack
22991,65.911399,10.0.0.21,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=480, ID=0286)",attack
22992,65.916654,10.0.0.15,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=192, ID=0284)",attack
22993,65.926252,10.0.0.6,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=96, ID=0288)",attack
22994,65.93141,10.0.0.18,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=192, ID=027f)",attack
22995,65.937276,10.0.0.8,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=288, ID=0283)",attack
22996,65.943293,10.0.0.8,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=0, ID=0284)",attack
22997,65.952419,10.0.0.12,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=96, ID=0288)",attack
22998,65.961639,10.0.0.21,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=192, ID=0287)",attack
22999,65.971165,10.0.0.19,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=384, ID=0283)",attack
23000,65.980711,10.0.0.21,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=288, ID=0287)",attack
23001,65.988829,10.0.0.8,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=96, ID=0284)",attack
23002,66.003845,10.0.0.5,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=192, ID=0284)",attack
23003,66.009071,10.0.0.11,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=0, ID=0287)",attack
23004,66.01799,10.0.0.7,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=0, ID=0284)",attack
23005,66.023094,10.0.0.20,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=288, ID=0282)",attack
23006,66.041318,10.0.0.7,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=96, ID=0284)",attack
23007,66.046374,10.0.0.7,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=192, ID=0284)",attack
23008,66.055422,10.0.0.15,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=288, ID=0285)",attack
23009,66.068803,10.0.0.12,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=0, ID=0289)",attack
23010,66.077902,10.0.0.19,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=288, ID=0284)",attack
23011,66.087116,10.0.0.2,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=0, ID=0284)",attack
23012,66.092104,10.0.0.3,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=0, ID=0285)",attack
23013,66.102246,10.0.0.7,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=0, ID=0285)",attack
23014,66.111205,10.0.0.14,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=192, ID=0284)",attack
23015,66.116172,10.0.0.6,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=96, ID=028a)",attack
23016,66.125155,10.0.0.12,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=96, ID=0289)",attack
23017,66.130216,10.0.0.21,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=384, ID=0288)",attack
23018,66.139,10.0.0.9,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=96, ID=0287)",attack
23019,66.148333,10.0.0.8,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=0, ID=0286)",attack
23020,66.15333,10.0.0.18,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=288, ID=0282)",attack
23021,66.162776,10.0.0.3,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=192, ID=0285)",attack
23022,66.1684,10.0.0.11,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=384, ID=0288)",attack
23023,66.177446,10.0.0.7,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=0, ID=0286)",attack
23024,66.206624,10.0.0.11,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=576, ID=0288)",attack
23025,66.21621,10.0.0.18,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=384, ID=0282)",attack
23026,66.221848,10.0.0.21,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=96, ID=0289)",attack
23027,66.227046,10.0.0.5,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=192, ID=0286)",attack
23028,66.232054,10.0.0.14,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=96, ID=0285)",attack
23029,66.246182,10.0.0.7,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=384, ID=0286)",attack
23030,66.255499,10.0.0.10,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=0, ID=0286)",attack
23031,66.264832,10.0.0.4,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=96, ID=0287)",attack
23032,66.270112,10.0.0.11,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=192, ID=0289)",attack
23033,66.297568,10.0.0.11,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=0, ID=028a)",attack
23034,66.302654,10.0.0.15,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=288, ID=0287)",attack
23035,66.308991,10.0.0.15,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=384, ID=0287)",attack
23036,66.315182,10.0.0.8,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=480, ID=0287)",attack
23037,66.323918,10.0.0.19,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=0, ID=0287)",attack
23038,66.333078,10.0.0.20,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=384, ID=0286)",attack
23039,66.342136,10.0.0.17,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=192, ID=0286)",attack
23040,66.351464,10.0.0.3,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=288, ID=0287)",attack
23041,66.374344,10.0.0.21,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=192, ID=028a)",attack
23042,66.383414,10.0.0.5,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=96, ID=0288)",attack
23043,66.392551,10.0.0.7,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=96, ID=0288)",attack
23044,66.401465,10.0.0.3,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=96, ID=0288)",attack
23045,66.411264,10.0.0.4,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=288, ID=0288)",attack
23046,66.420643,10.0.0.18,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=96, ID=0284)",attack
23047,66.435678,10.0.0.8,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=288, ID=0288)",attack
23048,66.444563,10.0.0.13,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=96, ID=0288)",attack
23049,66.449494,10.0.0.5,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=192, ID=0288)",attack
23050,66.455552,10.0.0.11,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=192, ID=028b)",attack
23051,66.464832,10.0.0.4,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=0, ID=0289)",attack
23052,66.469967,10.0.0.15,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=288, ID=0289)",attack
23053,66.480526,10.0.0.19,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=0, ID=0288)",attack
23054,66.494199,10.0.0.20,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=384, ID=0288)",attack
23055,66.499575,10.0.0.7,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=96, ID=028a)",attack
23056,66.504527,10.0.0.15,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=0, ID=028a)",attack
23057,66.50975,10.0.0.14,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=96, ID=0288)",attack
23058,66.52411,10.0.0.8,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=96, ID=0289)",attack
23059,66.531406,10.0.0.8,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=192, ID=0289)",attack
23060,66.538703,10.0.0.8,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=288, ID=0289)",attack
23061,66.54756,10.0.0.17,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=384, ID=0287)",attack
23062,66.561192,10.0.0.9,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=96, ID=028b)",attack
23063,66.5707,10.0.0.6,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=192, ID=028d)",attack
23064,66.585116,10.0.0.6,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=0, ID=028e)",attack
23065,66.594123,10.0.0.10,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=288, ID=0288)",attack
23066,66.603693,10.0.0.2,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=96, ID=0289)",attack
23067,66.609016,10.0.0.9,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=288, ID=028b)",attack
23068,66.613959,10.0.0.20,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=288, ID=028a)",attack
23069,66.619455,10.0.0.15,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=480, ID=028a)",attack
23070,66.624472,10.0.0.17,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=192, ID=0288)",attack
23071,66.63136,10.0.0.15,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=576, ID=028a)",attack
23072,66.65468,10.0.0.21,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=192, ID=028d)",attack
23073,66.663807,10.0.0.19,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=288, ID=0289)",attack
23074,66.672592,10.0.0.11,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=0, ID=028e)",attack
23075,66.682384,10.0.0.11,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=96, ID=028e)",attack
23076,66.687956,10.0.0.13,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=192, ID=028a)",attack
23077,66.696808,10.0.0.21,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=0, ID=028e)",attack
23078,66.702067,10.0.0.18,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=192, ID=0286)",attack
23079,66.711078,10.0.0.14,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=384, ID=028a)",attack
23080,66.716176,10.0.0.15,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=96, ID=028b)",attack
23081,66.721172,10.0.0.12,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=96, ID=0290)",attack
23082,66.731569,10.0.0.4,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=288, ID=028b)",attack
23083,66.740684,10.0.0.6,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=288, ID=028f)",attack
23084,66.750317,10.0.0.2,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=96, ID=028a)",attack
23085,66.755366,10.0.0.5,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=288, ID=028b)",attack
23086,66.773865,10.0.0.3,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=384, ID=028b)",attack
23087,66.781824,10.0.0.15,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=288, ID=028b)",attack
23088,66.802379,10.0.0.10,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=0, ID=028b)",attack
23089,66.812142,10.0.0.2,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=0, ID=028b)",attack
23090,66.817543,10.0.0.7,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=192, ID=028e)",attack
23091,66.822599,10.0.0.7,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=288, ID=028e)",attack
23092,66.832185,10.0.0.3,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=96, ID=028c)",attack
23093,66.841231,10.0.0.8,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=0, ID=028c)",attack
23094,66.846497,10.0.0.4,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=192, ID=028c)",attack
23095,66.851672,10.0.0.21,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=96, ID=028f)",attack
23096,66.861149,10.0.0.6,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=96, ID=0291)",attack
23097,66.867536,10.0.0.15,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=96, ID=028c)",attack
23098,66.873233,10.0.0.15,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=192, ID=028c)",attack
23099,66.879569,10.0.0.15,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=288, ID=028c)",attack
23100,66.888591,10.0.0.8,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=288, ID=028c)",attack
23101,66.893613,10.0.0.6,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=288, ID=0291)",attack
23102,66.898669,10.0.0.6,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=384, ID=0291)",attack
23103,66.908495,10.0.0.2,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=96, ID=028c)",attack
23104,66.91397,10.0.0.16,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=480, ID=028d)",attack
23105,66.919346,10.0.0.16,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=0, ID=028e)",attack
23106,66.934646,10.0.0.5,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=96, ID=028d)",attack
23107,66.948324,10.0.0.12,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=96, ID=0292)",attack
23108,66.95727,10.0.0.14,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=96, ID=028c)",attack
23109,66.966534,10.0.0.5,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=192, ID=028d)",attack
23110,66.971889,10.0.0.15,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=96, ID=028d)",attack
23111,66.976946,10.0.0.15,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=192, ID=028d)",attack
23112,66.9819,10.0.0.10,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=288, ID=028c)",attack
23113,66.992242,10.0.0.16,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=384, ID=028e)",attack
23114,67.001129,10.0.0.21,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=384, ID=0290)",attack
23115,67.010255,10.0.0.19,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=96, ID=028d)",attack
23116,67.038071,10.0.0.20,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=288, ID=028f)",attack
23117,67.043465,10.0.0.21,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=0, ID=0291)",attack
23118,67.053527,10.0.0.7,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=96, ID=0291)",attack
23119,67.072509,10.0.0.6,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=576, ID=0292)",attack
23120,67.09595,10.0.0.6,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=0, ID=0293)",attack
23121,67.101954,10.0.0.15,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=288, ID=028e)",attack
23122,67.110888,10.0.0.7,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=288, ID=0291)",attack
23123,67.120713,10.0.0.3,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=192, ID=028e)",attack
23124,67.13436,10.0.0.17,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=192, ID=028d)",attack
23125,67.13944,10.0.0.11,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=192, ID=0292)",attack
23126,67.144543,10.0.0.8,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=0, ID=028f)",attack
23127,67.153569,10.0.0.4,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=192, ID=028f)",attack
23128,67.162566,10.0.0.5,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=96, ID=028f)",attack
23129,67.167561,10.0.0.21,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=288, ID=0292)",attack
23130,67.172633,10.0.0.9,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=192, ID=0291)",attack
23131,67.182562,10.0.0.16,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=0, ID=0291)",attack
23132,67.191586,10.0.0.16,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=96, ID=0291)",attack
23133,67.196944,10.0.0.11,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=TCP 6, off=0, ID=0293)",attack
23134,67.202936,10.0.0.7,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=192, ID=0292)",attack
23135,67.216612,10.0.0.13,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=192, ID=028e)",attack
23136,67.221854,10.0.0.6,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=0, ID=0294)",attack
23137,67.226865,10.0.0.4,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=288, ID=0290)",attack
23138,67.236678,10.0.0.14,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=0, ID=028f)",attack
23139,67.246306,10.0.0.16,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=384, ID=0291)",attack
23140,67.271184,10.0.0.11,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=TCP 6, off=192, ID=0293)",attack
23141,67.281409,10.0.0.4,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=192, ID=0291)",attack
23142,67.286616,10.0.0.7,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=0, ID=0293)",attack
23143,67.296431,10.0.0.19,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=192, ID=028f)",attack
23144,67.301444,10.0.0.12,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=96, ID=0295)",attack
23145,67.306866,10.0.0.15,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=480, ID=0290)",attack
23146,67.311824,10.0.0.8,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=192, ID=0290)",attack
23147,67.325183,10.0.0.2,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=480, ID=028f)",attack
23148,67.352339,10.0.0.18,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=288, ID=028d)",attack
23149,67.361372,10.0.0.10,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=192, ID=0290)",attack
23150,67.366784,10.0.0.19,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=192, ID=0290)",attack
23151,67.376304,10.0.0.8,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=384, ID=0290)",attack
23152,67.381289,10.0.0.21,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=96, ID=0295)",attack
23153,67.395117,10.0.0.10,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=384, ID=0290)",attack
23154,67.400105,10.0.0.21,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=288, ID=0295)",attack
23155,67.409042,10.0.0.4,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=96, ID=0293)",attack
23156,67.418985,10.0.0.21,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=0, ID=0296)",attack
23157,67.424052,10.0.0.13,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=0, ID=0291)",attack
23158,67.433047,10.0.0.5,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=384, ID=0290)",attack
23159,67.44264,10.0.0.19,10.0.0.1,IPv4,116,"Fragmented IP protocol (proto=UDP 17, off=96, ID=0291)",attack
